ImageId,Label
210,0.7758037195453659
211,0.008765687225960156
212,0.007615911836509524
213,0.006018637817812411
214,0.005353960287541176
215,0.0210653141339073
216,0.0038511435187437923
217,0.01089172814535693
218,0.004636361796760921
219,0.0027342707672722392
220,0.0036099762566438533
221,0.007329067341998855
222,0.01424465727031878
223,0.21441392027353956
224,0.003643120209332834
225,0.49710858047852186
226,0.008742450356303126
227,0.005302484464089211
228,0.004143867623749441
229,0.9221544702070381
230,0.9094164053435567
231,0.006544399706174955
232,0.008164707348349813
233,0.002262674656574065
234,0.0031975869592424573
235,0.0264181582102805
236,0.013123895344939183
237,0.007708493316955099
238,0.004130916460799994
239,0.01257863222705287
240,0.018537204648327147
241,0.0039808937932196324
242,0.0029667662227607153
243,0.012059008101857449
244,0.009026787629932422
245,0.010652362967762244
246,0.004287946892056108
247,0.010748281889773816
248,0.007667106864632528
249,0.03965592416301367
250,0.003272526322001392
251,0.01838401993712241
252,0.003908224838613994
253,0.016465913282049962
254,0.0034373531687304664
255,0.00347520859161116
256,0.009658840777395495
257,0.0038390779657203385
258,0.0027815697500879915
259,0.021957147001466223
260,0.019383079503622155
261,0.02667935221256092
262,0.004689876651454966
263,0.0095461820375251
264,0.008263140930065268
265,0.9162195530740371
266,0.0033836045344791976
267,0.012222724729578303
268,0.013786418951542957
269,0.004086155766810971
270,0.012871025330986838
271,0.9195308060522024
272,0.005437300148872461
273,0.010589012284780356
274,0.012338873663701358
275,0.01222088664593865
276,0.00394138965829094
277,0.013912665187856452
278,0.0037337692569234765
279,0.009304069917514047
280,0.9270236800001496
281,0.015476858158708135
282,0.006254559977530184
283,0.8580294887211285
284,0.00915466836117306
285,0.006703957678664069
286,0.008703744463336867
287,0.003212960094307543
288,0.003060769324521244
289,0.0036535244840342983
290,0.016921513754064477
291,0.00945404056196443
292,0.0028167347984993144
293,0.004918130590618738
294,0.0069756601015443275
295,0.005497426700878345
296,0.014119121456941811
297,0.8575175436203324
298,0.01826690138408812
299,0.011189868042405321
300,0.01010832809014754
301,0.00419991887830767
302,0.005582635501476015
303,0.0035852193666329655
304,0.023437506436931554
305,0.0064104315986630925
306,0.00969267081498079
307,0.004086090892380418
308,0.002734333469234908
309,0.008686044539557848
310,0.004961871291047076
311,0.008685314288691301
312,0.0031379965102420874
313,0.7984256760021863
314,0.9009284786583273
315,0.008486239216710266
316,0.014168737931606017
317,0.011886370883025079
318,0.0016283331600879436
319,0.0056260280106020825
320,0.00502924441633425
321,0.004404387788715427
322,0.0017577483471878945
323,0.008250203346247018
324,0.00428408085670384
325,0.0035537377902075725
326,0.010591481844843839
327,0.0038271857626950775
328,0.017229059919659714
329,0.003095560648954051
330,0.011307247918576875
331,0.009746998519223978
332,0.003863553733556195
333,0.014225791482908959
334,0.8748590170185672
335,0.005428845075198144
336,0.9326543099945442
337,0.6903198381558414
338,0.006178445592264659
339,0.7355546221954818
340,0.01082891507980325
341,0.03337080887001765
342,0.0038377525604043326
343,0.005846947397414388
344,0.006462024803124636
345,0.9303861763874166
346,0.025122336567062583
347,0.019053009001543504
348,0.023335030268460778
349,0.003585191319195677
350,0.007165938218506644
351,0.002813038145917629
352,0.00854298661921766
353,0.009633299610749907
354,0.00955286267771418
355,0.004905361008634268
356,0.008644142333155394
357,0.0032050601584526534
358,0.03868018191475307
359,0.003671523488004792
360,0.006482543606160515
361,0.005526004727579847
362,0.00996028230971365
363,0.00806997378285197
364,0.004355449732823142
365,0.006757048964403808
366,0.009605124581590713
367,0.004866960900267382
368,0.0038278343742563
369,0.013459554451122744
370,0.004724561483511702
371,0.024210814544435758
372,0.02627754909836495
373,0.006136011374403356
374,0.00836251004998438
375,0.010780164030869158
376,0.0038004898206935056
377,0.011992952635326959
378,0.0062637264546900285
379,0.0030637285879013183
380,0.003698202526273123
381,0.029700259212884845
382,0.015575166237578071
383,0.00422517860275996
384,0.004584176671232172
385,0.005567887080544163
386,0.008562819859958057
387,0.003854340981223676
388,0.014262378690416752
389,0.017828816092610972
390,0.0038203247307119176
391,0.008469554347535659
392,0.020772755949844377
393,0.003063879126025139
394,0.004269563823696025
395,0.007859370579942114
396,0.0040434005589531615
397,0.0038245077355526223
398,0.008922692687036238
399,0.021074026265561444
400,0.005475468910052452
401,0.003126345272998954
402,0.004033625327573364
403,0.003964204256313243
404,0.00386215555577437
405,0.0038749326759880253
406,0.007851736252855656
407,0.01098526482341787
408,0.03596526086242355
409,0.022853941386859405
410,0.011558677231588129
411,0.6616264892348049
412,0.0025449186883212105
413,0.004109648416533934
414,0.007575842372747714
415,0.004150153103554445
416,0.003838202556279402
417,0.007218631146771817
418,0.017118383395126252
419,0.016224243846671395
420,0.005758814405294986
421,0.015458517014180074
422,0.019893760911414912
423,0.029932579664131292
424,0.026397732349993513
425,0.0038176426659525284
426,0.007944323536317343
427,0.009364504492840932
428,0.006786683041869269
429,0.008840244861540468
430,0.0038181672310107287
431,0.00428906301462484
432,0.02220028046750001
433,0.004013214636667161
434,0.08083507353748232
435,0.0041140089011691685
436,0.00355000353263733
437,0.003959825452301488
438,0.008240606203960584
439,0.7659731080388884
440,0.009456820289187743
441,0.0027145036624320047
442,0.009249330808580881
443,0.0025656641243382568
444,0.005690697273335499
445,0.005672087188557516
446,0.008438349682686275
447,0.018092755329489618
448,0.004759277356573831
449,0.0037869864036144487
450,0.010896444648579603
451,0.008358477362714915
452,0.00541268837375566
453,0.0030060402736729413
454,0.022625607880970112
455,0.00450021767128279
456,0.005797170652076532
457,0.010444346217298792
458,0.01131932085334679
459,0.016873423313717894
460,0.00667786060379422
461,0.00845624329476469
462,0.015917518439326653
463,0.6733358162212725
464,0.012112996729005801
465,0.00387792916843608
466,0.008352505330823086
467,0.005447209715395245
468,0.004741659257649766
469,0.0038311831948344473
470,0.0038205608998692886
471,0.003557250597101668
472,0.0030233834991787016
473,0.013883212619098502
474,0.04896119954786049
475,0.7607270994119405
476,0.0031023583032793057
477,0.009280168704761714
478,0.004100639230427129
479,0.8805563360116332
480,0.003200628855260094
481,0.012538104638689491
482,0.004562013346721099
483,0.009087981318963512
484,0.013954365260945407
485,0.0029125546245994996
486,0.009034260994249666
487,0.007458499353282921
488,0.009127566735908527
489,0.003774378889411721
490,0.0962303699530133
491,0.002617940439622174
492,0.005756990861330312
493,0.002909988716325166
494,0.011207445962933148
495,0.06885588248543233
496,0.023411552611572396
497,0.002260030369522364
498,0.006181413505544183
499,0.8840535016906163
500,0.01880717672822522
501,0.011792575818246392
502,0.009326960915161041
503,0.015926462992795844
504,0.002206957516263208
505,0.0053233140741617765
506,0.010113488620230534
507,0.007342523725960952
508,0.7790001452452212
509,0.06102787149753839
510,0.008235278327764299
511,0.01018960786044397
512,0.006869427954186449
513,0.008973097987329665
514,0.006462560708927467
515,0.003929513713099642
516,0.006210115775415967
517,0.003374450678988155
518,0.20803848279595585
519,0.013857815915627993
520,0.053455303985797155
521,0.004118238250800534
522,0.9120553108262417
523,0.008866984669294807
524,0.0039131365690914
525,0.0038135461444664307
526,0.8891765804323811
527,0.0038054743966051334
528,0.0038333675342576575
529,0.008387541029239711
530,0.9154741931420743
531,0.017183444004239042
532,0.010190093098582651
533,0.004488564427137347
534,0.005091405324583009
535,0.032373678832745445
536,0.02078780622553822
537,0.010095234262085672
538,0.014692534540104205
539,0.015837604897212167
540,0.7682424484725842
541,0.003208429443140566
542,0.004980185863035694
543,0.005253898321948156
544,0.9075334015681059
545,0.027205073278650956
546,0.931624813187486
547,0.002496370639655714
548,0.0051712622050969865
549,0.003859466357077784
550,0.0016969972908529583
551,0.008872335357993776
552,0.8781916658747283
553,0.017677161294245392
554,0.7405195745417896
555,0.9267162132996073
556,0.008976501818585234
557,0.010258704319782236
558,0.010594568795350132
559,0.0032469919517767623
560,0.7648517366029063
561,0.010727987605277425
562,0.006343728678256231
563,0.003917954296009967
564,0.014041485586363221
565,0.009059932710819204
566,0.013804414439823373
567,0.0038840921297976557
568,0.004502580081634139
569,0.011184757043774569
570,0.044310735690812064
571,0.040759494225936214
572,0.007929742288194897
573,0.030485158850901917
574,0.8920356621629123
575,0.004786127622327827
576,0.004058947181077205
577,0.008900322506934573
578,0.006068100941625176
579,0.017870914537752875
580,0.011045471768796777
581,0.007253991402307671
582,0.024650571419441016
583,0.006246247508328057
584,0.004547357441825959
585,0.004025576135459515
586,0.008540480666993687
587,0.021549320592862256
588,0.004383610458138581
589,0.6808058729797243
590,0.0038612787920513612
591,0.005119246055103862
592,0.0044114078466146334
593,0.015784538335083916
594,0.009654479131437145
595,0.008962517604142605
596,0.17145283528836483
597,0.022161531071244012
598,0.9145869320388256
599,0.026472455547112143
600,0.01223502156626182
601,0.003825087765445485
602,0.003161364365254287
603,0.005434730309817969
604,0.011873637229193957
605,0.017669194400990712
606,0.009682843172044034
607,0.0667057795708773
608,0.024096536257721696
609,0.003884898045341915
610,0.00852387909826225
611,0.004480635392464905
612,0.0046754469177878065
613,0.007718160731201108
614,0.004457562028692076
615,0.003130505315216584
616,0.03347315561349587
617,0.8503089479636597
618,0.9209320512611466
619,0.004057798568475607
620,0.005678620908634527
621,0.007105287126165301
622,0.005387268444912851
623,0.007042842106975279
624,0.854430906955992
625,0.006153454950965451
626,0.005890165096976464
627,0.015692165796657925
628,0.014710030272697018
629,0.0037398799178406886
630,0.005335887659194856
631,0.003820807533096854
632,0.010927940481799084
633,0.005682099387364684
634,0.003813286693757082
635,0.003296369266193353
636,0.00849255682334985
637,0.008369771373594417
638,0.005936235403576691
639,0.017115320774404516
640,0.7509867938533153
641,0.003925786889173898
642,0.0028830224368550194
643,0.030335744930022168
644,0.06583316903777063
645,0.015062196910907197
646,0.007969776483274307
647,0.0036361286894065876
648,0.003832208801265021
649,0.009340362093860358
650,0.008530402657177303
651,0.0021777795358882356
652,0.798894382603422
653,0.4395793802311065
654,0.0026384818864687936
655,0.027254400930765185
656,0.011838045864907424
657,0.006485839764658218
658,0.008209741073783788
659,0.008343017940745335
660,0.0056337325565134514
661,0.0064560772863784645
662,0.002895640265732796
663,0.9319383628140369
664,0.005947758416448047
665,0.01137067701199584
666,0.0016027010754230476
667,0.003919324884892292
668,0.019106956516345922
669,0.005673348208488807
670,0.006198359336744901
671,0.008265255532575263
672,0.007079760332436002
673,0.005554548186273509
674,0.04765796794623705
675,0.008177859689671009
676,0.01826020532249742
677,0.03142134616436367
678,0.010685394643423851
679,0.9184990658172718
680,0.0038688912959506977
681,0.0030585417006474473
682,0.008637962154533286
683,0.009855589518411692
684,0.004556859718993911
685,0.008199420629033454
686,0.008408818131485854
687,0.009368091928537518
688,0.00860426419659443
689,0.008237569597846063
690,0.003388669827500111
691,0.0036535413827225444
692,0.901204912899364
693,0.004132134948371939
694,0.005567240443335157
695,0.0026539810857887595
696,0.00727422107009825
697,0.0027024019593911157
698,0.0032655840666001874
699,0.007717354555832443
700,0.0059965529072967165
701,0.7365812569571187
702,0.020790741553657916
703,0.9216828944390962
704,0.006442109763712828
705,0.7831679131799353
706,0.021138656350570773
707,0.004848839377702638
708,0.013067405372433788
709,0.06134957680018357
710,0.011051704718538146
711,0.006717096838630961
712,0.0038187863387725202
713,0.01113278853801286
714,0.004965666008257585
715,0.004635391288498596
716,0.005470944635957378
717,0.007887031249904461
718,0.0028787349790624053
719,0.007593960394541188
720,0.003448162826829836
721,0.00989500595892765
722,0.0026760067310581045
723,0.8922560587814995
724,0.003814254190410762
725,0.5972614728014657
726,0.005766680834543626
727,0.004066784123597384
728,0.008155448710581775
729,0.05622258530931693
730,0.00849335714677493
731,0.0018404492934406573
732,0.0036261510416749874
733,0.006686563712376571
734,0.0035521667313052666
735,0.0030958700858409317
736,0.003874953723114087
737,0.03311452720803281
738,0.0020274115805479502
739,0.013122849209277318
740,0.005246355163621072
741,0.02417398054787366
742,0.005564739666414155
743,0.008464052321905937
744,0.007349545257514643
745,0.003954444744229617
746,0.6883831823870477
747,0.0029892632430323697
748,0.009574055255063023
749,0.02344640860907229
750,0.007222383877347284
751,0.0027584045531646264
752,0.00883761664324691
753,0.0032807103827142948
754,0.0030558396537517206
755,0.003776946564212428
756,0.011936778367422239
757,0.003835866998686516
758,0.0038655622372781354
759,0.07895705828665049
760,0.006245622854801551
761,0.8540220694864845
762,0.003677004974651378
763,0.8640833433567133
764,0.004737478706103572
765,0.9341154215801816
766,0.6950065847407881
767,0.015182376556312702
768,0.003942955699319182
769,0.0033169034227493507
770,0.01915266842853079
771,0.010174523298010048
772,0.9347216448768682
773,0.004007001447497562
774,0.01612345985032074
775,0.017538582839349028
776,0.0029741289986088353
777,0.014819554312485753
778,0.006315299482606676
779,0.004081210790613961
780,0.0017506242614461097
781,0.012260519819520923
782,0.013703656867519927
783,0.010423402466903792
784,0.0073881032899644735
785,0.009094381097224586
786,0.008797981792206784
787,0.0019686053093485524
788,0.0028527863965934377
789,0.02685179184101671
790,0.016548073802139747
791,0.6753633842035178
792,0.004007465280743077
793,0.933686235017933
794,0.0055036953501406026
795,0.006007251418668184
796,0.003817276737781412
797,0.004688719079958714
798,0.0029921119584424075
799,0.009468684483406093
800,0.003926413192308165
801,0.0038754359981722363
802,0.008800313165575979
803,0.01243451402041247
804,0.004006937585654726
805,0.0034097681327594424
806,0.005582423322219878
807,0.00400679211181566
808,0.022321274328156435
809,0.0038812499453841124
810,0.017081391154087768
811,0.003303696840401233
812,0.008205167462049126
813,0.0054044085384620496
814,0.00471602807651933
815,0.004167298238078144
816,0.8618983890400408
817,0.008063481108073868
818,0.008934864174825037
819,0.009125103365682771
820,0.0066884416068591955
821,0.8805873548361843
822,0.04216573958365249
823,0.9353167197089055
824,0.002525143840614174
825,0.008182286769495782
826,0.8325363146320872
827,0.009694291736869377
828,0.010910587898800573
829,0.007345677665064658
830,0.0052334282346070725
831,0.20179630843921717
832,0.014626247904612331
833,0.002969703225151327
834,0.011228652282439107
835,0.008544335974161365
836,0.007466698477338302
837,0.004017597276469842
838,0.013162290089370423
839,0.0071741464695168
840,0.0021442518251832297
841,0.0030937605574177115
842,0.9341442057413221
843,0.008908143363130823
844,0.006295774819516403
845,0.007151862893558261
846,0.008966404072154778
847,0.004986016969687828
848,0.0090356554545556
849,0.008941613704118069
850,0.004650069449778882
851,0.008763243472540747
852,0.004524631757088428
853,0.004869083646766554
854,0.003435354576452197
855,0.01244854780949805
856,0.0072609030225758465
857,0.005455195960298743
858,0.02734040905948033
859,0.022070206354663984
860,0.908354964293534
861,0.0032562483892122182
862,0.007980039764784412
863,0.008588491978637806
864,0.006809471438456521
865,0.009782915081367178
866,0.023327514603924526
867,0.004778561341758782
868,0.009635513015854988
869,0.009050681463483033
870,0.016762662994321373
871,0.025443215075394442
872,0.00796026394325631
873,0.011468589832474584
874,0.028970073542215414
875,0.011327414803927342
876,0.004015463668176482
877,0.0038245038475348023
878,0.9258222489008184
879,0.003818130245177283
880,0.003049227852899143
881,0.0067901825437927735
882,0.004051862596538698
883,0.014025631345355227
884,0.007667829221529522
885,0.0029255042943970907
886,0.003821917243640779
887,0.013437737597292948
888,0.0031815022674422447
889,0.002878617463891798
890,0.0038303495099472665
891,0.003395910688801114
892,0.01092065910324992
893,0.9230458931509165
894,0.002998864828433818
895,0.023087191680365788
896,0.00906404093452567
897,0.008284621548022354
898,0.002885084678423198
899,0.007251310652224608
900,0.02343664090633073
901,0.008713201455897667
902,0.011167708162515213
903,0.008840315365017741
904,0.01033329354690943
905,0.005293775934401793
906,0.0032504659089373895
907,0.008873630447550464
908,0.002188569492035181
909,0.00815945314668307
910,0.004248253546142365
911,0.8115244002378198
912,0.003540528938571276
913,0.006571216661608969
914,0.005051383657016213
915,0.025156240074328328
916,0.003639041921244231
917,0.011913606346071874
918,0.0038173982221725183
919,0.09708119987213837
920,0.00943355865793481
921,0.006386087071447046
922,0.022588986781535272
923,0.006767347254294044
924,0.003936938027733968
925,0.012257510863664195
926,0.003427643160143374
927,0.005196103819051524
928,0.014806238711917915
929,0.002261415848925721
930,0.018229664755580192
931,0.006309616897402788
932,0.003954877800201024
933,0.003517147217936147
934,0.009250664420404274
935,0.0798789952769801
936,0.003637846760292863
937,0.028796590305221557
938,0.008191987834588382
939,0.006312564653231309
940,0.004233967438435849
941,0.1122776671049785
942,0.0063977594388259645
943,0.0038128555934177043
944,0.8699031852378746
945,0.0028497456760533725
946,0.012428097102976043
947,0.00424025932649912
948,0.0019019291330153963
949,0.009688972945963499
950,0.010248638224417577
951,0.029164594414598555
952,0.015157500461268994
953,0.00952334046333194
954,0.006236964225923257
955,0.008727750240844857
956,0.00787947377449025
957,0.005686752216014898
958,0.5376702330320051
959,0.020956816260215103
960,0.008698412964481839
961,0.0036634307625587545
962,0.0026924826211756144
963,0.8719979839594169
964,0.3307237159468887
965,0.009677040611884362
966,0.0038552492110513364
967,0.0042810051942113615
968,0.005942064689797488
969,0.01381653687219588
970,0.008486126910841343
971,0.006732584558578661
972,0.008267744928686859
973,0.004377034532065101
974,0.022843992882518694
975,0.8084571738029958
976,0.004488397988780844
977,0.8479496212579725
978,0.008399397755615682
979,0.003669652649786442
980,0.017327135000942382
981,0.009387074347448492
982,0.008060763514031831
983,0.0036801802036378582
984,0.008271989432319701
985,0.0031402004304239978
986,0.9017302066602609
987,0.01129520827277899
988,0.006772772602266883
989,0.004431080453060438
990,0.0038570543504713225
991,0.0034421327610430815
992,0.6400716964298989
993,0.004675911268217716
994,0.00628785589948791
995,0.02353969382221262
996,0.008898796367034197
997,0.003362522388063865
998,0.008209920562382423
999,0.0030441688361841877
1000,0.9083111521471027
1001,0.009917615104978551
1002,0.9105625481245205
1003,0.009335238688404676
1004,0.003828130238920464
1005,0.002851792571348656
1006,0.005042848693087105
1007,0.018527868783572047
1008,0.018064844653677328
1009,0.010329397653821893
1010,0.004186297085418525
1011,0.009139344809414385
1012,0.017404783802345187
1013,0.010030608422283059
1014,0.00857815202051876
1015,0.009830664705953299
1016,0.011574131697892622
1017,0.002245795405147067
1018,0.0027339388940262424
1019,0.018361183352621636
1020,0.030243838490003113
1021,0.0031676080835842477
1022,0.009942413306394692
1023,0.005327208460555785
1024,0.003995616881391928
1025,0.014937855568521771
1026,0.0038399325471496666
1027,0.03507237719778429
1028,0.018537313480838438
1029,0.0039660616215726596
1030,0.002737206260352811
1031,0.0038283013725222375
1032,0.005331500211596109
1033,0.006808797040697634
1034,0.003773123227418069
1035,0.019408212514859646
1036,0.03639362645191661
1037,0.012902066452496447
1038,0.03851465912964585
1039,0.9047899316611331
1040,0.00393716307602305
1041,0.015799702727896114
1042,0.0038325058614431715
1043,0.002056573217309939
1044,0.06358984179696651
1045,0.007787082790294947
1046,0.006637907891995603
1047,0.008726581793255842
1048,0.09189368988481272
1049,0.007599051926886477
1050,0.01454920085586134
1051,0.005665600606372723
1052,0.006376066268164925
1053,0.010159538130305465
1054,0.003139260677125726
1055,0.0038354966254476332
1056,0.0038193759658079456
1057,0.006084185440209728
1058,0.07627462133472449
1059,0.021715588327353375
1060,0.8581757739780929
1061,0.9047862362717969
1062,0.004142946664227362
1063,0.8937552834764456
1064,0.005070237931441811
1065,0.0189429091228101
1066,0.00958398449020604
1067,0.9058599918514426
1068,0.00889982746591953
1069,0.005485755928700874
1070,0.1804003172143658
1071,0.021719175545592495
1072,0.00593175365448084
1073,0.004566095740523009
1074,0.005962361024435619
1075,0.004122313042087848
1076,0.006282185188940436
1077,0.0038771608187768464
1078,0.0236941312699929
1079,0.0028842505016826274
1080,0.009695236449287823
1081,0.9152514823960924
1082,0.005191895431241475
1083,0.0102298669798569
1084,0.008064894714000367
1085,0.009073878192522472
1086,0.00635482743608794
1087,0.008768796717862857
1088,0.009833699987292293
1089,0.0016121159886026417
1090,0.005820542138987045
1091,0.007570304224368947
1092,0.8309012531522381
1093,0.0038365824991151826
1094,0.009110370057360762
1095,0.00671290400193739
1096,0.016504050489692598
1097,0.0032937042037637122
1098,0.005709689349141516
1099,0.02302642148517828
1100,0.0030932077923966784
1101,0.005479438102963709
1102,0.0027416620925941274
1103,0.0038320860430019585
1104,0.0030647645320349463
1105,0.008913586802687593
1106,0.9170770207254958
1107,0.09582080287927408
1108,0.005327864927474332
1109,0.015780608218059683
1110,0.008226395942848108
1111,0.0037217986257378198
1112,0.1703724887576152
1113,0.003852741315485039
1114,0.9339552041956908
1115,0.017217972351403748
1116,0.01554150781040344
1117,0.003438954195751093
1118,0.008044316371147758
1119,0.008929616399410735
1120,0.010498388895050942
1121,0.0746970364280279
1122,0.01600760890698001
1123,0.0038325794276632707
1124,0.004071804051317957
1125,0.009747366539510393
1126,0.023854415881349098
1127,0.0036235930713872113
1128,0.003998251218314006
1129,0.0090340510820735
1130,0.7696753802489552
1131,0.0321794759943333
1132,0.0038122529870145277
1133,0.875250114080046
1134,0.005885419966337758
1135,0.007130249697813298
1136,0.010406680495419863
1137,0.0019496974478370123
1138,0.011440263775364903
1139,0.0028004035415758414
1140,0.05347429221667701
1141,0.8329068873300026
1142,0.008806315629204689
1143,0.003999797311635054
1144,0.003623136773153343
1145,0.00460791097319345
1146,0.0026151016421486575
1147,0.02334723725661376
1148,0.02853620291544146
1149,0.007596915702410914
1150,0.04496549709823209
1151,0.00857558500471563
1152,0.01512152379349791
1153,0.005892052114769289
1154,0.0021678013974566423
1155,0.005362605844753181
1156,0.009999619449061125
1157,0.004101312748323631
1158,0.0048029260136991615
1159,0.7650099780642255
1160,0.0028834409782978274
1161,0.003885620469834201
1162,0.01702035567161326
1163,0.9288837468742185
1164,0.003951279068796963
1165,0.004347079029482999
1166,0.004920392308852047
1167,0.007785331090544162
1168,0.008374145783713899
1169,0.019635090950965144
1170,0.006863070511242259
1171,0.006569232296490685
1172,0.008287903120452573
1173,0.001560463815842316
1174,0.006962407325623872
1175,0.01070081526144214
1176,0.007654828123203235
1177,0.003098067719958929
1178,0.006949306689553393
1179,0.013194667901456627
1180,0.009164750197693984
1181,0.006153352856674842
1182,0.005002918394309111
1183,0.002911193199132333
1184,0.8856503473443588
1185,0.008309397640446371
1186,0.9136907875466419
1187,0.006466422160797677
1188,0.32806799933793585
1189,0.009164201753831272
1190,0.009356904589337875
1191,0.05690433511363697
1192,0.02414311219072793
1193,0.008991100031235308
1194,0.003992286424373908
1195,0.006373411516778693
1196,0.010270059229193823
1197,0.01304204426184239
1198,0.01313107056114037
1199,0.004330597970423195
1200,0.020912761182939905
1201,0.00545949633077121
1202,0.012377377041038163
1203,0.7212870689279268
1204,0.0040776168831372864
1205,0.0037852324050337734
1206,0.0053276490694206735
1207,0.0052357186317944044
1208,0.00416518392016227
1209,0.7241292806083868
1210,0.01834690278855196
1211,0.007124061696920783
1212,0.010180519104033623
1213,0.008501839959043536
1214,0.014582967975904684
1215,0.008547854994041032
1216,0.02225544540555348
1217,0.0032929673193265343
1218,0.010626183007116286
1219,0.022217321465053463
1220,0.8125456525689209
1221,0.8395035276763553
1222,0.011205882321855015
1223,0.8019438509860782
1224,0.005716439185239766
1225,0.01548088332715316
1226,0.006523994068697519
1227,0.003955601988473582
1228,0.003617211334823348
1229,0.022565137540379237
1230,0.00391504557592364
1231,0.009403301578914969
1232,0.6220048179480758
1233,0.03380809249053205
